,Record ID,Number of Strikes,Collision Month,Collision Day,Collision Year,Collision Time,Aircraft: Type,Aircraft: Number of engines,Airport: Code,Airport: Name,Origin State Code,When: Phase of flight,Feet above ground,Miles from airport,Wildlife: Animal Category,Wildlife: Species,Effect: Amount of damage (detailed),Effect: Impact to flight,Cost: Aircraft time out of service (hours),Cost: Total $
1435,357529,1,1,5,2015,11:00,Airplane,2.0,IAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,TX,Approach,,2.0,Birds,Turkey vulture,Medium,,,0
1436,336690,1,8,10,2013,11:20,Airplane,2.0,MSN,DANE COUNTY REGIONAL ARPT-TRUAX FLD,WI,Approach,500.0,1.0,Birds,Red-tailed hawk,Medium,,,0
1437,319544,1,12,7,2011,9:22,Airplane,2.0,MHV,MOJAVE ARPT,CA,Approach,15.0,0.0,Birds,Rock pigeon,Medium,,,0
1438,256666,1,11,7,2008,10:00,Airplane,2.0,CLS,CHEHALIS-CENTRALIA ARPT,WA,Climb,50.0,0.0,Birds,Gulls,Medium,,,0
1439,217476,1,4,24,2001,8:30,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Descent,,,Birds,Perching birds (y),Medium,,,0
1440,250553,1,10,29,2007,0:42,Airplane,2.0,MCO,ORLANDO INTL,FL,Landing Roll,0.0,0.0,Birds,Sandhill crane,Medium,,,0
1441,334462,1,6,23,2013,20:10,Airplane,2.0,MCO,ORLANDO INTL,FL,Landing Roll,0.0,0.0,Birds,Sandhill crane,Medium,,,0
1442,210867,1,9,11,2000,0:45,Airplane,2.0,MSS,MASSENA INTL ARPT-RICHARDS FIELD,NY,Landing Roll,0.0,0.0,Birds,Canada goose,Medium,,,0
1443,359422,1,4,2,2015,16:12,Airplane,2.0,PIB,HATTIESBURG-LAUREL,MS,Landing Roll,0.0,0.0,Birds,Wild turkey,Medium,,,0
1444,218031,1,3,11,2003,7:50,Airplane,2.0,LAX,LOS ANGELES INTL,CA,Landing Roll,0.0,0.0,Birds,Western gull,Medium,,,0
1445,334060,1,4,28,2013,14:00,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Landing Roll,0.0,0.0,Birds,Swainson's thrush,Medium,,,0
1446,226509,1,7,18,2004,8:54,Airplane,2.0,SLE,MCNARY FLD ARPT,OR,Take-off run,0.0,0.0,Birds,American kestrel,Medium,,,130160
1447,261655,1,4,19,2009,14:45,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Take-off run,0.0,0.0,Birds,Herring gull,Medium,Aborted Take-off,20.0,48602
1448,219816,1,7,4,2002,17:48,Airplane,2.0,EKO,ELKO REGIONAL ARPT,NV,Take-off run,0.0,0.0,Birds,Gulls,Medium,Aborted Take-off,,0
1449,223264,1,10,27,2003,8:10,Airplane,2.0,RDG,READING REGNL ARPT/CARL A SPAATZ FIELD,PA,Take-off run,0.0,0.0,Birds,Gulls,Medium,Aborted Take-off,,0
1450,360423,1,5,2,2015,13:06,Airplane,2.0,OQU,QUONSET STATE ARPT,RI,Take-off run,0.0,0.0,Birds,Herring gull,Medium,Aborted Take-off,24.0,0
1451,348494,1,7,31,2014,8:00,Airplane,2.0,HEF,MANASSAS REGNL ARPT/HARRY P. DAVIS FIELD,VA,Take-off run,0.0,0.0,Birds,Killdeer,Medium,Aborted Take-off,,0
1452,359246,1,4,20,2015,8:03,Airplane,2.0,GRB,AUSTIN STRAUBEL INTL,WI,Take-off run,0.0,0.0,Birds,Ring-billed gull,Medium,Aborted Take-off,,0
1453,257008,1,11,23,2008,13:20,Airplane,2.0,SJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,Take-off run,0.0,0.0,Birds,Hawks,Medium,Aborted Take-off,,0
1454,321333,1,4,12,2012,15:50,Airplane,2.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,Take-off run,0.0,0.0,Birds,Red-tailed hawk,Medium,Aborted Take-off,,0
1455,247474,1,7,28,2007,9:21,Airplane,2.0,DTW,DETROIT METRO WAYNE COUNTY ARPT,MI,Take-off run,0.0,0.0,Birds,Red-tailed hawk,Medium,Aborted Take-off,,0
1456,213661,1,4,26,2002,11:35,Airplane,2.0,LGB,LONG BEACH-DAUGH FLD,CA,Take-off run,0.0,0.0,Birds,Great blue heron,Medium,Aborted Take-off,1.0,0
1457,242580,1,11,11,2006,13:13,Airplane,2.0,MCO,ORLANDO INTL,FL,Take-off run,0.0,0.0,Birds,Cattle egret,Medium,Aborted Take-off,,0
1458,251856,1,3,21,2008,10:28,Airplane,2.0,SRQ,SARASOTA-BRADENTON INTL ARPT,FL,Take-off run,0.0,0.0,Birds,Great blue heron,Medium,Aborted Take-off,,0
1459,239980,1,10,1,2006,7:35,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Take-off run,0.0,0.0,Birds,Great egret,Medium,Aborted Take-off,,0
1460,200804,1,5,25,2000,7:00,Airplane,2.0,MIA,MIAMI INTL,FL,Take-off run,0.0,0.0,Birds,Blackbirds,Medium,Aborted Take-off,,0
1461,202199,1,8,8,2000,17:57,Airplane,2.0,PFN,PANAMA CITY - BAY COUNTY INTL,FL,Take-off run,0.0,0.0,Birds,Mourning dove,Medium,Aborted Take-off,,0
1462,205386,1,6,13,2001,10:36,Airplane,2.0,MCO,ORLANDO INTL,FL,Take-off run,0.0,0.0,Birds,Mourning dove,Medium,Aborted Take-off,18.0,21131
1463,203758,1,8,1,2000,7:30,Airplane,2.0,BMI,CENTRAL ILLINOIS REGNL ARPT AT BLOOMINGTON-NORMAL,IL,Take-off run,0.0,0.0,Birds,Mourning dove,Medium,Aborted Take-off,48.0,4918
1464,309236,1,12,3,2010,10:20,Airplane,2.0,RFD,CHICAGO/ROCKFORD INTL ARPT,IL,Take-off run,0.0,0.0,Birds,Rock pigeon,Medium,Aborted Take-off,,0
1465,213700,1,7,20,2003,18:52,Airplane,2.0,BWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,Take-off run,0.0,0.0,Birds,Mourning dove,Medium,Aborted Take-off,24.0,0
1466,306367,1,9,27,2010,7:50,Airplane,2.0,STL,LAMBERT-ST LOUIS INTL,MO,Take-off run,0.0,0.0,Birds,Mourning dove,Medium,Aborted Take-off,12.0,0
1467,265557,1,9,18,2009,10:35,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Take-off run,0.0,0.0,Birds,Rock pigeon,Medium,Aborted Take-off,,0
1468,235649,1,5,26,2006,8:05,Airplane,2.0,HOU,WILLIAM P HOBBY ARPT,TX,Approach,100.0,,Birds,Rock pigeon,Medium,Engine Shut Down,,30869
1469,252076,1,11,19,2007,7:15,Airplane,2.0,LMT,KLAMATH FALLS INTL,OR,Climb,200.0,,Birds,Gadwall,Medium,Engine Shut Down,336.0,721582
1470,249339,1,11,2,2006,10:29,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,2200.0,3.0,Birds,Great blue heron,Medium,Engine Shut Down,,0
1471,359220,1,4,18,2015,16:15,Airplane,2.0,AUW,WAUSAU DOWNTOWN ARPT,WI,Landing Roll,0.0,0.0,Birds,Osprey,Medium,Engine Shut Down,8.0,71101
1472,255417,1,3,16,2008,14:11,Airplane,2.0,MDT,HARRISBURG INTL,PA,Take-off run,0.0,0.0,Birds,Ring-billed gull,Medium,Engine Shut Down,,0
1473,215784,1,8,2,2002,8:00,Airplane,2.0,RDG,READING REGNL ARPT/CARL A SPAATZ FIELD,PA,Take-off run,0.0,0.0,Birds,Red-tailed hawk,Medium,Engine Shut Down,,0
1474,225285,1,4,20,2003,17:15,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Take-off run,0.0,0.0,Birds,Great blue heron,Medium,Engine Shut Down,,0
1475,214337,1,9,14,2002,13:25,Airplane,2.0,PNS,PENSACOLA INTL ARPT,FL,,10.0,,Birds,Gulls,Medium,None,,0
1476,249683,1,7,30,2007,9:50,Airplane,2.0,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,Approach,100.0,0.0,Birds,American kestrel,Medium,None,,0
1477,349037,1,7,23,2014,10:30,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Approach,20.0,0.0,Birds,American kestrel,Medium,None,,0
1478,261254,1,5,23,2009,13:40,Airplane,2.0,MCO,ORLANDO INTL,FL,Approach,40.0,0.0,Birds,Sandhill crane,Medium,None,,0
1479,250598,1,12,30,2007,16:30,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Approach,3000.0,,Birds,Mallard,Medium,None,,0
1480,237434,1,12,16,2005,7:00,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Approach,3000.0,,Birds,"Ducks, geese, swans",Medium,None,,0
1481,356208,1,11,20,2014,8:00,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Approach,2600.0,4.0,Birds,Northern pintail,Medium,None,,0
1482,212711,1,9,4,2001,8:40,Airplane,2.0,DXR,DANBURY MUNICIPAL ARPT,CT,Approach,150.0,,Birds,Canada goose,Medium,None,,0
1483,225721,1,10,11,2003,16:45,Airplane,2.0,IXD,NEW CENTURY AIRCENTER ARPT,KS,Approach,1800.0,,Birds,Canada goose,Medium,None,,0
1484,204484,1,9,5,2001,15:35,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Approach,3000.0,,Birds,"Ducks, geese, swans",Medium,None,,0
1485,331123,1,2,24,2013,15:50,Airplane,2.0,DTW,DETROIT METRO WAYNE COUNTY ARPT,MI,Approach,300.0,,Birds,Canada goose,Medium,None,168.0,0
1486,204898,1,3,31,2000,15:25,Airplane,2.0,STP,ST. PAUL DOWNTOWN ARPT/HOLMAN FIELD,MN,Approach,2.0,,Birds,Canada goose,Medium,None,,0
1487,202041,1,11,13,2000,9:15,Airplane,2.0,MML,SOUTHWEST MINNESOTA REGNL ARPT-MARSHALL/RYAN FIELD,MN,Approach,2200.0,,Birds,Geese,Medium,None,600.0,24588
1488,213322,1,4,21,2002,10:20,Airplane,2.0,STL,LAMBERT-ST LOUIS INTL,MO,Approach,30.0,,Birds,Canada goose,Medium,None,,0
1489,241538,1,11,4,2006,8:40,Airplane,2.0,STL,LAMBERT-ST LOUIS INTL,MO,Approach,2700.0,6.0,Birds,Geese,Medium,None,,0
1490,258253,1,12,26,2008,13:40,Airplane,2.0,LBF,NORTH PLATTE REGNL ARPT LEE BIRD FIELD,NE,Approach,2000.0,5.0,Birds,Ducks,Medium,None,168.0,11714
1491,259370,1,5,16,2009,19:15,Airplane,2.0,MDT,HARRISBURG INTL,PA,Approach,10.0,0.0,Birds,Canada goose,Medium,None,,0
1492,229330,1,1,11,2005,9:45,Airplane,2.0,MEM,MEMPHIS INTL,TN,Approach,3000.0,,Birds,Ducks,Medium,None,,0
1493,355620,1,10,18,2014,15:00,Airplane,2.0,DAL,DALLAS LOVE FIELD ARPT,TX,Approach,4000.0,,Birds,Geese,Medium,None,,0
1494,259528,1,3,4,2009,8:55,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Approach,2000.0,,Birds,Ducks,Medium,None,,0
1495,240315,1,9,20,2006,13:23,Airplane,2.0,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,Approach,,,Birds,Double-crested cormorant,Medium,None,,61738
1496,258168,1,10,12,2008,10:50,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Approach,100.0,0.0,Birds,Double-crested cormorant,Medium,None,,0
1497,202480,1,5,28,2000,17:34,Airplane,2.0,SFO,SAN FRANCISCO INTL ARPT,CA,Approach,40.0,,Birds,Gulls,Medium,None,,0
1498,254621,1,2,25,2008,17:10,Airplane,2.0,LAX,LOS ANGELES INTL,CA,Approach,600.0,0.5,Birds,Gulls,Medium,None,,0
1499,321950,1,3,9,2012,8:55,Airplane,2.0,SGJ,ST AUGUSTINE,FL,Approach,10.0,0.0,Birds,Gulls,Medium,None,,0
1500,315790,1,8,25,2011,18:01,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Approach,10.0,0.0,Birds,"Sandpipers, curlews, phalaropes, allies",Medium,None,,0
1501,315918,1,8,26,2011,18:01,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Approach,10.0,0.0,Birds,"Sandpipers, curlews, phalaropes, allies",Medium,None,,0
1502,357700,1,1,20,2015,16:15,Airplane,2.0,BWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,Approach,400.0,1.299999952,Birds,Herring gull,Medium,None,36.0,34090
1503,202632,1,3,23,2000,17:04,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Approach,400.0,,Birds,Gulls,Medium,None,,0
1504,335202,1,7,17,2013,15:10,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Approach,300.0,1.0,Birds,Ring-billed gull,Medium,None,22.0,22588
1505,255140,1,6,20,2008,8:30,Airplane,2.0,ESC,DELTA COUNTY ARPT,MI,Approach,100.0,,Birds,Gulls,Medium,None,,0
1506,212312,1,11,4,2001,14:00,Airplane,2.0,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,Approach,1000.0,,Birds,Gulls,Medium,None,,0
1507,320711,1,3,2,2012,11:40,Airplane,2.0,MCI,KANSAS CITY INTL,MO,Approach,10.0,0.0,Birds,Ring-billed gull,Medium,None,,0
1508,321459,1,4,8,2012,11:01,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Approach,3000.0,,Birds,Gulls,Medium,None,,0
1509,227954,1,4,14,2005,9:40,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Approach,100.0,,Birds,Gulls,Medium,None,,0
1510,226069,1,8,16,2004,9:10,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Approach,100.0,,Birds,Herring gull,Medium,None,,976
1511,307767,1,10,5,2010,0:17,Airplane,2.0,GFL,FLOYD BENNETT MEMORIAL,NY,Approach,10.0,0.0,Birds,Ring-billed gull,Medium,None,5.0,5556
1512,358097,1,2,2,2015,9:00,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Approach,800.0,,Birds,Gulls,Medium,None,,0
1513,246829,1,3,22,2007,13:20,Airplane,2.0,BKL,BURKE LAKEFRONT,OH,Approach,75.0,,Birds,Ring-billed gull,Medium,None,48.0,60132
1514,253256,1,3,18,2008,10:15,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Approach,50.0,0.0,Birds,Gulls,Medium,None,,0
1515,358518,1,3,18,2015,18:10,Airplane,2.0,HOU,WILLIAM P HOBBY ARPT,TX,Approach,2000.0,3.0,Birds,Gulls,Medium,None,,9740
1516,202275,1,7,12,2000,13:30,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Approach,700.0,,Birds,Gulls,Medium,None,,0
1517,213826,1,11,15,2001,0:08,Airplane,2.0,SEA,SEATTLE-TACOMA INTL,WA,Approach,5.0,,Birds,Glaucous-winged gull,Medium,None,,0
1518,325822,1,8,30,2012,15:00,Airplane,2.0,MKE,GENERAL MITCHELL INTL,WI,Approach,1500.0,,Birds,Ring-billed gull,Medium,None,,0
1519,309980,1,2,28,2011,14:44,Airplane,2.0,OAK,METRO OAKLAND INTL,CA,Approach,1100.0,,Birds,Turkey vulture,Medium,None,,0
1520,220967,1,1,30,2003,11:30,Airplane,2.0,DRO,DURANGO-LA PLATA COUNTY ARPT,CO,Approach,600.0,,Birds,Eagles,Medium,None,,0
1521,340592,1,10,13,2013,11:35,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Approach,400.0,1.0,Birds,Ferruginous hawk,Medium,None,11.0,42403
1522,330815,1,1,27,2013,11:35,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Approach,200.0,,Birds,Hawks,Medium,None,,0
1523,245746,1,1,14,2007,10:25,Airplane,2.0,MCO,ORLANDO INTL,FL,Approach,500.0,,Birds,Hawks,Medium,None,,0
1524,231296,1,4,9,2005,10:50,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Approach,300.0,,Birds,New World Vultures,Medium,None,1.0,0
1525,252581,1,8,10,2008,15:50,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Approach,2500.0,,Birds,Black vulture,Medium,None,12.0,0
1526,260515,1,3,19,2009,0:05,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Approach,1000.0,4.0,Birds,Black vulture,Medium,None,,0
1527,307444,1,10,16,2010,13:10,Airplane,2.0,MCO,ORLANDO INTL,FL,Approach,1300.0,4.0,Birds,Turkey vulture,Medium,None,,0
1528,248504,1,3,31,2007,11:00,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Approach,2000.0,4.0,Birds,New World Vultures,Medium,None,,0
1529,319435,1,11,23,2011,13:50,Airplane,2.0,TLH,TALLAHASSEE REGIONAL,FL,Approach,1300.0,5.0,Birds,Red-tailed hawk,Medium,None,,0
1530,233972,1,11,16,2004,13:58,Airplane,2.0,BWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,Approach,1500.0,,Birds,Hawks,Medium,None,,0
1531,242816,1,7,14,2007,9:37,Airplane,2.0,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,Approach,50.0,0.0,Birds,Red-tailed hawk,Medium,None,,0
1532,253624,1,6,8,2008,13:45,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Approach,,,Birds,Osprey,Medium,None,,0
1533,307972,1,10,23,2010,13:05,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Approach,500.0,,Birds,Hawks,Medium,None,,0
1534,235151,1,11,23,2005,13:00,Airplane,2.0,HPN,WESTCHESTER COUNTY ARPT,NY,Approach,400.0,,Birds,Red-tailed hawk,Medium,None,146.0,7632
1535,259222,1,10,17,2008,11:13,Airplane,2.0,SYR,SYRACUSE HANCOCK INTL,NY,Approach,2000.0,4.0,Birds,Red-tailed hawk,Medium,None,,0
1536,232479,1,8,19,2005,11:42,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Approach,500.0,,Birds,"Raptors: Hawks, eagles, vultures, kites, osprey, falcons",Medium,None,,0
1537,213027,1,12,7,2001,14:30,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Approach,2000.0,,Birds,Hawks,Medium,None,,0
1538,241356,1,8,3,2007,7:08,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Approach,5.0,0.0,Birds,Red-tailed hawk,Medium,None,48.0,3849
1539,344629,1,4,9,2014,15:40,Airplane,2.0,TUL,TULSA INTL,OK,Approach,1400.0,5.0,Birds,Swainson's hawk,Medium,None,36.0,110000
1540,223465,1,12,1,2003,13:35,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Approach,100.0,,Birds,Red-tailed hawk,Medium,None,,0
1541,253936,1,5,13,2008,15:50,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Approach,200.0,,Birds,Hawks,Medium,None,,0
1542,300306,1,3,4,2010,15:32,Airplane,2.0,SAT,SAN ANTONIO INTL,TX,Approach,600.0,,Birds,Black vulture,Medium,None,,0
1543,252702,1,11,11,2007,13:30,Airplane,2.0,CLL,EASTERWOOD FIELD AIRPORT,TX,Approach,1500.0,,Birds,New World Vultures,Medium,None,540.0,287431
1544,233145,1,8,10,2005,14:34,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Approach,2000.0,5.0,Birds,Turkey vulture,Medium,None,,0
1545,353089,1,9,18,2014,13:53,Airplane,2.0,SAT,SAN ANTONIO INTL,TX,Approach,3000.0,5.0,Birds,New World Vultures,Medium,None,48.0,90000
1546,350746,1,8,24,2014,17:47,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Approach,2400.0,6.0,Birds,Black vulture,Medium,None,2.0,0
1547,268787,1,10,9,2009,10:33,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Approach,,0.0,Birds,Swainson's hawk,Medium,None,6.0,399307
1548,336918,1,8,12,2013,15:20,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Approach,,4.0,Birds,Red-tailed hawk,Medium,None,48.0,30801
1549,351387,1,8,22,2014,0:10,Airplane,2.0,ORF,NORFOLK INTL,VA,Approach,400.0,,Birds,Osprey,Medium,None,,0
1550,360765,1,5,4,2015,8:10,Airplane,2.0,PHF,NEWPORT NEWS/WILLIAMSBURG INTL,VA,Approach,20.0,0.0,Birds,Bald eagle,Medium,None,,6818
1551,302457,1,6,1,2010,13:05,Airplane,2.0,MKE,GENERAL MITCHELL INTL,WI,Approach,50.0,0.0,Birds,Turkey vulture,Medium,None,,0
1552,247123,1,5,20,2007,18:33,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Approach,400.0,,Birds,Great egret,Medium,None,,0
1553,342947,1,12,16,2013,9:50,Airplane,2.0,STS,CHARLES M. SCHULZ-SONOMA COUNTY ARPT,CA,Approach,200.0,1.0,Birds,European starling,Medium,None,24.0,2053
1554,257673,1,5,15,2008,19:00,Airplane,2.0,ATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,Approach,200.0,,Birds,Blackbirds,Medium,None,,0
1555,357701,1,1,20,2015,15:00,Airplane,2.0,ATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,Approach,,3.0,Birds,Crows,Medium,None,,0
1556,254328,1,6,8,2008,9:43,Airplane,2.0,BMI,CENTRAL ILLINOIS REGNL ARPT AT BLOOMINGTON-NORMAL,IL,Approach,40.0,,Birds,Sparrows,Medium,None,8.0,46269
1557,217990,1,9,9,2003,18:32,Airplane,2.0,BWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,Approach,100.0,,Birds,European starling,Medium,None,18.0,0
1558,266098,1,8,1,2009,8:20,Airplane,2.0,STL,LAMBERT-ST LOUIS INTL,MO,Approach,,,Birds,Sparrows,Medium,None,,0
1559,256126,1,7,17,2008,6:56,Airplane,2.0,TEB,TETERBORO AIRPORT,NJ,Approach,10.0,0.0,Birds,European starling,Medium,None,,0
1560,317401,1,8,28,2011,8:00,Airplane,2.0,CAK,AKRON-CANTON REGIONAL,OH,Approach,,,Birds,European starling,Medium,None,240.0,649374
1561,241890,1,6,14,2006,6:30,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Approach,50.0,,Birds,European starling,Medium,None,,0
1562,226583,1,8,31,2003,14:04,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Approach,20.0,,Birds,Blackbirds,Medium,None,,0
1563,355705,1,10,26,2014,10:00,Airplane,2.0,SFO,SAN FRANCISCO INTL ARPT,CA,Approach,,,Birds,Rock pigeon,Medium,None,,0
1564,222371,1,8,11,2003,15:28,Airplane,2.0,VNY,VAN NUYS ARPT,CA,Approach,30.0,,Birds,Rock pigeon,Medium,None,,0
1565,359353,1,4,4,2015,8:49,Airplane,2.0,MCO,ORLANDO INTL,FL,Approach,,,Birds,Mourning dove,Medium,None,,0
1566,325332,1,7,26,2012,7:00,Airplane,2.0,SFM,SANFORD REGIONAL ARPT,ME,Approach,20.0,0.0,Birds,Mourning dove,Medium,None,,0
1567,226387,1,8,21,2003,16:30,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Approach,25.0,,Birds,Rock pigeon,Medium,None,,0
1568,309088,1,11,17,2010,7:40,Airplane,2.0,SNA,JOHN WAYNE-ORANGE COUNTY ARPT,CA,Climb,5000.0,15.0,Birds,Gadwall,Medium,None,,0
1569,251734,1,1,23,2008,14:46,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,2000.0,,Birds,Geese,Medium,None,,0
1570,264480,1,11,27,2009,14:00,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,4000.0,6.0,Birds,Canada goose,Medium,None,,0
1571,236202,1,5,18,2005,7:08,Airplane,2.0,RST,ROCHESTER INTL,MN,Climb,3000.0,,Birds,Canada goose,Medium,None,,0
1572,260844,1,11,24,2008,15:56,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,1800.0,,Birds,Canada goose,Medium,None,32.0,14056
1573,251819,1,2,26,2008,10:00,Airplane,2.0,MWH,GRANT COUNTY ARPT,WA,Climb,1200.0,,Birds,Mallard,Medium,None,,0
1574,236337,1,12,9,2005,10:05,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Climb,10.0,,Birds,Gulls,Medium,None,,0
1575,322968,1,6,13,2012,8:00,Airplane,2.0,SGJ,ST AUGUSTINE,FL,Climb,50.0,0.0,Birds,Gulls,Medium,None,24.0,53444
1576,207242,1,8,14,2001,9:30,Airplane,2.0,GPI,GLACIER PARK INTL,MT,Climb,50.0,,Birds,Gulls,Medium,None,,0
1577,340677,1,10,4,2013,9:05,Airplane,2.0,LBF,NORTH PLATTE REGNL ARPT LEE BIRD FIELD,NE,Climb,400.0,,Birds,Gulls,Medium,None,,0
1578,300669,1,1,20,2010,11:00,Airplane,2.0,WWD,CAPE MAY COUNTY ARPT,NJ,Climb,20.0,0.0,Birds,Piping plover,Medium,None,2.0,222
1579,331969,1,4,19,2013,13:47,Airplane,2.0,OKC,WILL ROGERS WORLD ARPT,OK,Climb,100.0,0.0,Birds,Upland sandpiper,Medium,None,,0
1580,358184,1,3,9,2015,16:00,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,2300.0,,Birds,Gulls,Medium,None,,0
1581,219169,1,4,30,2002,18:50,Airplane,2.0,FSD,JOE FOSS FIELD ARPT,SD,Climb,50.0,,Birds,Gulls,Medium,None,,0
1582,250683,1,7,12,2007,16:25,Airplane,2.0,MKE,GENERAL MITCHELL INTL,WI,Climb,2000.0,,Birds,Gulls,Medium,None,,0
1583,248831,1,8,8,2007,18:00,Airplane,2.0,MSN,DANE COUNTY REGIONAL ARPT-TRUAX FLD,WI,Climb,50.0,0.0,Birds,Killdeer,Medium,None,48.0,36079
1584,237135,1,12,9,2005,14:15,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Climb,500.0,,Birds,Hawks,Medium,None,,0
1585,265772,1,6,8,2009,0:05,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Climb,400.0,,Birds,New World Vultures,Medium,None,,0
1586,255618,1,7,10,2008,10:00,Airplane,2.0,SFB,ORLANDO SANFORD INTL ARPT,FL,Climb,900.0,,Birds,Black vulture,Medium,None,,46854
1587,231493,1,10,24,2004,11:23,Airplane,2.0,MCO,ORLANDO INTL,FL,Climb,6000.0,,Birds,New World Vultures,Medium,None,24.0,0
1588,226842,1,10,18,2004,16:30,Airplane,2.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,Climb,100.0,,Birds,European starling,Medium,None,,0
1589,227231,1,9,17,2004,8:15,Airplane,2.0,PNE,NORTHEAST PHILADELPHIA ARPT,PA,Climb,20.0,,Birds,European starling,Medium,None,24.0,27334
1590,350757,1,8,20,2014,8:15,Airplane,2.0,PAE,SNOHOMISH CO (PAINE FIELD),WA,Climb,1000.0,,Birds,Barn swallow,Medium,None,,25000
1591,226707,1,11,10,2003,8:00,Airplane,2.0,BHM,BIRMINGHAM-SHUTTLESWORTH INTL,AL,Climb,100.0,,Birds,Mourning dove,Medium,None,48.0,0
